laptoporlonghand,studyornostudy,group,number,wordcount,threegrams,lectureorder,Respiration,RF1,RF2,RSD1,RSD2,RC1,RC2,RIS1,RIS2,RID1,RID2,Bats,BAF1,BAF2,BSD1,BSD2,BC1,BC2,BIS1,BIS2,BID1,BID2,Bread,BRF1,BRF2,BRSD1,BRSD2,BRC1,BRC2,BRIS1,BRIS2,BRID1,BRID2,Vaccines,VF1,VF2,VSD1,VSD2,VC1,VC2,VIS1,VIS2,VID1,VID2,batsknowledge,vaccineknowledge,cyclonesknowledge,breadknowledge,respirationknowledge,describeknowledge,year,GPA,major,SATreading,SATmath,SATwriting,SATtotal,laptopornotebook,lornrecoded,lornrecoded2,differclasses,differclassesrecoded,typing,howlongreview,howlongreviewrecoded,otherthoughts,gender,english,white,black,asian,latino,native,hawaiian,arab,other,otherspecify,RSD1no99,RSD2no99,VF2no99,VC1no99,allfacts,alldetails,allconcepts,allinferences,allapplications,filter_$,score,SATimputed,respirationfacts,respirationdetails,respirationconcepts,respirationinferences,respirationapplications,batsfacts,batsdetails,batsconcepts,batsinferences,batsapplications,breadfacts,breaddetails,breadconcepts,breadinferences,breadapplications,vaccinefacts,vaccinedetails,vaccineconcepts,vaccineinferences,vaccineapplications,allrespiration,allbats,allbread,allvaccines,factsdetailsZ,consinfsappsZ,meanfactsdetails,meanconsinfsapps,scorenoseductivedetails,percentagescore,knowledgeindex,wordcountcentered,threegramscentered,wcmeansplit,threegramsmeansplit,wcmediansplit,threegramsmediansplit,Ztyping,typinginteraction,lornbinary,sumtotalscores,sumtotalfactual,sumtotalconceptual,ZRF1,ZRF2,ZRSD1no99,ZRSD2no99,ZRC1,ZRC2,ZRIS1,ZRIS2,ZRID1,ZRID2,ZBAF1,ZBAF2,ZBSD1,ZBSD2,ZBC1,ZBC2,ZBIS1,ZBIS2,ZBID1,ZBID2,ZBRF1,ZBRF2,ZBRSD1,ZBRSD2,ZBRC1,ZBRC2,ZBRIS1,ZBRIS2,ZBRID1,ZBRID2,ZVF1,ZVF2no99,ZVSD1,ZVSD2,ZVC1no99,ZVC2,ZVIS1,ZVIS2,ZVID1,ZVID2,meanfactualZ,meanconceptualZ,meantotalZ,rawtotal,rawconceptual,rawfactual,Zrawtotal,Zrawconceptual,Zrawfactual,factsindexsum,conceptsindexsum,totalindexsum,Zfactsindexsum,Zconceptsindexsum,Ztotalindexsum
0,1,2,575,439,.09610984,3,1,0,0,0,0,0,0,.5,0,0,.5,1,0,0,0,0,.5,.5,.5,0,0,0,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,.5,1,1,1,1,1, ,1,3.5,MCDB,590,620,600,1775,in a notebook because i feel like i can colorcode my notes and also write however i want to write them,2,2,"yes, I would say it's easier to use laptops in humanities than math, but I still like notebooks better in all my classes", ,7,"not very long, it depends for the class. I study with flashcards better", ,"Yes, I think that notetaking in a notebook gives you the chance to arrange the notes more freely and organize them however you want,",2,2, , , ,1, , , , , ,0,0,0,0,0,0,.25,.375,.25,0,7,1775,0,0,0,.5,.5,0,0,1,.5,0,0,0,0,.5,0,0,0,0,0,.5,.2,.3,.1,.1,-1.10994006549325,-.97160978126168,0,.291666666666667,.21875,.0985915492957746,1,-31,.01710984,0,1,1,1,1.56301968248503,0,2,7,0,7,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-1.06145430433241,.749011997314316,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,.61894051039245,-1.36854597171387,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,.157086657290335,-.519650173221549,-.521883097408934,-.52098992773398,7,7,0,-1.34917863139559,-1.20639575178008,-1.35093446230114,0,3.5,3.5,-1.34020858084229,-1.24109924967129,-1.39445363596544
0,1,2,577,564,.074733096,3,1,0,0,1,0,.333333333333333,.333333333333333,.5,1,1,1,1,0,.66666666666,0,0,.5,.5,1,.5,.25,.5,1,0,0,0,.5,1,.5,0,.5,0,1,1,0,1,0,0,0,.5,1,1,1,1,2,3,1,2,3,I learned about human respiration and vaccines in class. Bread baking and bats on TV.,1,3.9,Undeclared, , , ,2300,"In a notebook- writing down notes helps me remember them better. I already stare at my laptop for many hours during the day, so I don't want to stare at it during class, too.",2,2,No, ,6,1-2 hours, ,No,2,1, , ,1, , , , , , ,1,0,1,0,.375,.25,1,1.25,1.25,0,33,2300,0,.5,1,1,1.5,1,0,1,1.5,1,0,.5,1.5,.5,1,.5,0,.5,2,1.5,.8,.9,.7,.9,.0597070573862326,1.30808939511256,.3125,1.16666666666667,.96875,.464788732394366,2.5,94,-.004266904,1,0,1,1,.774206010950531,0,2,33,5,28,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-.0948303262642907,-.191540626345698,.749011997314316,1.10147898054374,1.2572203002478,1.47086724208675,-.329361773533354,.974971122047367,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,1.99576736004096,-.125450047407105,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,.732604717116544,1.66076890268839,1.19169960714497,-.876597596169219,.656587692108575,-.514770109286638,1.20203449904632,-.491033069583612,1.92479258255004,-.7112074356691,-.167458163297307,-.834670181524778,.772318521873063,2.51129929413093,1.35244874252282,1.16490360068253,1.3801184890508,-.0273449856914343,.690907502876797,.403606507449505,33,28,5,1.15315922290749,1.54267331325188,.0554825041823777,3.16666666666,14.9166666666667,18.0833333333267,.117167093045668,1.60711576421243,1.18398792142429
0,1,2,578,759,.118890357,4,1,0,0,0,1,.66666666666666,0,.5,1,1,.5,1,0,.166666666666,0,0,1,1,1,.5,.25,.5,1,0,0,0,1,1,.5,0,0,0,.5,1,0,1,.5,0,1,0,.5,1,1,1,2,5,1,3,4,"some science knowledge, biology, chemistry",1,3.8,economics/pre med,770,800,800,2370,"laptop for GE classes, notebooks for science classes to draw in notes for diagrams",3,3,yes, ,7,15 hrs, , ,1,1, , ,1, , , , , , ,0,1,1,1,.1875,.5,1.25,1,1,0,31.5,2370,0,.5,1,1,1,.25,0,2,1.5,1,0,1,1.5,0,.5,.5,.5,.5,1.5,1.5,.7,.95,.6,.9,.375503122249386,1.06903896792031,.34375,1.08333333333333,.859375,.443661971830986,3.5,289,.039890357,1,1,1,1,1.56301968248503,0,1,31.5,5.5,26,-.439070555074253,-.679948864331729,-.968372728084612,2.23811847584676,.93882023001648,-1.06145430433241,.749011997314316,1.10147898054374,1.2572203002478,.188271006987104,-.329361773533354,-.611175927253573,-.42788708254032,-.298620682349039,1.62053033147441,1.57433224936699,1.99576736004096,-.125450047407105,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,2.06350328654493,1.66076890268839,1.19169960714497,-.876597596169219,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,1.92479258255004,.63699448586015,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,1.35244874252282,1.16490360068253,1.3801184890508,.0840436183180735,.634972097360369,.414600705743451,31.5,26,5.5,1.00879357746693,1.28085721182027,.19612420083073,3.666666666666,14.4166666666667,18.0833333333327,.347279041557539,1.48237642053869,1.18398792142535
0,1,2,579,219,.138248848,4,1,0,0,1,0,.333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.5,2,1,2,1,2, ,2,3.01, , , , , ,"laptop because i type faster than write, and its easier to organize better with a laptop (able to copy/paste/delete faste)",1,1,no, ,3,1 hour, ,I actually think that writing out the words in a notebook helps  memorizing better but as I personally cant write decently so I have to turn to laptop. But there arises another problem that is I cant recall much of what I have put in laptop. That's quite a dilemma and probably having a negative impact on my studies.,2,2, , ,1, , , , , , ,1,0,0,1,0,.125,.25,.125,.25,0,6,2017,0,.5,.5,0,.5,0,0,0,.5,0,0,0,0,0,0,0,0,.5,0,.5,.3,.1,0,.2,-.809733523392288,-1.19619766249961,.0625,.208333333333333,.15625,.0845070422535211,1.5,-251,.059248848,0,1,0,1,-1.59223500365298,0,1,6,1,5,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-.0948303262642907,-1.06145430433241,-.762882589857173,-.89954116744405,1.2572203002478,-1.09432522811254,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,-1.29910282771089,-1.82373141758355,-.757886339256061,-.125450047407105,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,.157086657290335,-.395177735295579,-.638097610680483,-.540929660526521,6,5,1,-1.44542239502264,-1.4682118532117,-1.06965106900444,1,3.33333333333333,4.33333333333333,-.879984683824074,-1.28267903089587,-1.24711411840025
0,1,2,586,828,.141646489,3,1,0,0,1,0,.66666666666666,1,.5,1,1,0,1,0,1,0,0,.5,1,.5,1,0,.5,1,0,0,0,0,.5,.5,0,1,0,.5,1,1,1,.5,0,1,1,.5,1,1,.5,2,2,1,2,2, ,4,3.3,Anthropology BS,690,720,700,2110,"Yes, becuase it allows me to type faster",1,1,"Yes, science and math classes normally have diagrams which are difficult to type", ,6,Perhaps one hour or less, ,"While I prefer laptops, I bring a notebook when possible due to the heavy weight of using a laptop",2,1,1, ,1, , , , , , ,1,0,1,1,.75,.25,1.625,1.25,.625,0,36,2110,0,.5,2.5,1,.5,1.5,0,1.5,1.5,.5,0,0,1,1,.5,1.5,.5,1.5,1.5,1,.9,1,.5,1.2,.628941096063788,1.27193303022676,.5,1.16666666666667,1.0625,.507042253521127,2,358,.062646489,1,1,1,1,.774206010950531,0,1,36,8,28,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,.93882023001648,1.54828672962772,.749011997314316,1.10147898054374,1.2572203002478,-1.09432522811254,-.329361773533354,2.03240248824799,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,.61894051039245,1.11764587689966,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,1.19169960714497,-.876597596169219,2.00692841738847,-.514770109286638,.0321973526530264,2.85412971695474,1.92479258255004,.63699448586015,-.167458163297307,1.1870864803908,2.08767350443812,.942636697796998,1.35244874252282,1.16490360068253,.157086657290335,.248898608361056,.693834290258036,.515860017499244,36,28,8,1.44189051378862,1.54267331325188,.899332684072489,4.5,15.1666666666667,19.6666666666667,.730798955739696,1.6694854360493,1.46393300479933
0,1,2,587,566,.20212766,3,1,1,.5,0,0,.333333333333333,.333333333333333,0,1,0,.5,1,0,.3333333333333,0,0,0,.5,.5,1,0,.5,1,0,0,0,0,0,0,.5,0,0,.5,1,0,0,0,0,1,0,0,0,0,.5,1,3,1,1,4, ,4,3.69,Psychobiology, , , ,1710,laptop i can type faster,1,1,of course, ,5,a few hours, ,laptop note taking is great,1,1, , , , , , , ,1,Pakistani,0,0,0,1,.375,0,.5,.625,.5,0,16,1710,1,0,1,.5,.5,.5,0,.5,1.5,.5,0,0,0,.5,.5,0,0,.5,0,.5,.6,.6,.2,.2,-.540706026815698,-.322333237433944,.1875,.541666666666667,.5,.225352112676056,2.25,96,.12312766,1,1,1,1,-.0146076605839713,0,1,16,3,13,2.29571175938824,.718436535897676,-.968372728084612,-.442704753464194,-.0948303262642907,-.191540626345698,-.762882589857173,1.10147898054374,-.788108247916533,.188271006987104,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,.61894051039245,1.11764587689966,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,.157086657290335,-.195237730665767,-.169649872720276,-.179885015898472,16,13,3,-.482984758752218,-.420947447485236,-.50708428241103,1.8333333333333,7.16666666666667,8.99999999999997,-.496464769642239,-.326344062730533,-.422012820035162
0,1,2,588,346,.055232558,3,1,0,.5,1,1,1,.66666666666666,0,1,1,1,1,0,.66666666666,0,0,1,.5,.5,1,0,.5,1,.5,0,0,1,1,0,.5,1,0,1,1,1,0,1,0,1,0,0,1,0,.5,2,3,5,3,4,I studied some of these topics (respiration/vaccination/cyclones) for science bowl. (Why weren't we tested on cyclones? I'm good at that...) Breadbaking I've done before and read a little about before. I didn't know much about bats.,1,3.75,Chemical Engineering,780,800,770,2350,"Laptop because it forces me to pay more attention (I generally only take notes in physics, so this allows me to keep everything orderly and forces me to only write down the important things - I'm in Corbin's class, if that means anything.)",1,1,"Yes - humanities: obviously a laptop. / For science and math, a notebook is probably better if you don't understand it (writing equations is hard on a laptop).", ,5,"Very little - just do practice exams, and check notes/book if I get something wrong", ,Do whatever you feel like is better for you in a given class.,1,1,1, , , , , , , , ,1,1,0,1,.75,.75,1.375,1.125,.875,0,39,2350,.5,1,2.5,.5,1.5,1,0,1.5,1.5,.5,.5,1,1,1.5,1,1,1,.5,1,.5,1.2,.9,1,.8,1.82976726446765,1.17410163556211,.75,1.125,1.03125,.549295774647887,3,-124,-.023767442,0,0,0,0,-.0146076605839713,0,1,39,12,27,-.439070555074253,.718436535897676,1.02318627873091,2.23811847584676,1.97247078629725,.678373051641013,-.762882589857173,1.10147898054374,1.2572203002478,1.47086724208675,-.329361773533354,.974971122047367,-.42788708254032,-.298620682349039,1.62053033147441,-.124699584108277,.61894051039245,1.11764587689966,-.885863931519074,.439600013972209,1.39137213581574,-.457355782653511,-.167458163297307,2.06350328654493,1.66076890268839,-.58768747749615,.926216328027854,2.00692841738847,-.514770109286638,1.20203449904632,2.85412971695474,-.514770109286638,1.9851964073894,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,1.35244874252282,-.85056453383169,.157086657290335,.652933227949738,.57809027231593,.608027454569453,39,27,12,1.73062180466974,1.41176526253608,2.02446625725931,6.66666666666,14.1666666666667,20.8333333333267,1.72795073260944,1.42000674870182,1.67020832938943
0,1,2,589,476,.05907173,4,1,0,0,0,0,.333333333333333,0,.5,1,0,0,1,0,0,0,0,0,.5,0,1,.5,.5,1,0,0,0,0,.5,0,0,0,0,0,1,0,0,0,0,1,0,.5,.5,0,0,1,2,1,1,1,if a patient get a little bit illness they develop immune system for it.,1,3.2,Undecided,600,780,660,2040,on laptop. it is faster than taking note in notebook.,1,1,science and math i prefer taking notes in notebook. humanities i would definitely use laptop, ,4,4 hours, , ,2,2, , ,1, , , , , , ,0,0,0,1,0,0,.5,.75,.375,0,13,2040,0,0,.5,1,0,0,0,.5,1,1.5,0,0,.5,0,0,0,0,.5,1,0,.3,.6,.1,.3,-1.10994006549325,-.319827098951011,0,.541666666666667,.40625,.183098591549296,1.25,6,-.01992827,1,0,1,0,-.803421332118473,0,1,13,0,13,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-.0948303262642907,-1.06145430433241,.749011997314316,1.10147898054374,-.788108247916533,-1.09432522811254,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,-.757886339256061,1.11764587689966,1.44086302114548,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,.173113439042921,-.85056453383169,-1.06594517447013,-.519650173221549,-.164337349947632,-.306462479257199,13,13,0,-.771716049633343,-.420947447485236,-1.35093446230114,0,6.83333333333333,6.83333333333333,-1.34020858084229,-.409503625179693,-.805095565704662
0,1,2,594,1054,.225285171,1,1,0,0,1,0,.66666666666666,.333333333333333,0,0,0,.5,1,0,.66666666666,0,0,.5,1,.5,1,.5,.5,1,0,0,0,.5,1,0,0,.5,0,1,1,0,0,.5,0,0,1,.5,.5,1,1,2,3,1,2,3,I knew that bats hang upside down in secluded areas such as in caves or trees and used sonar to locate their prey. I knew that vaccines administered a deactivated or weakened version of the disease that was meant to boost the body's immune system to future attacks. I knew that yeast and other agents made bread rise. I knew that oxygen and carbon dioxide were exchanged in little sacs in the lungs.,1,4,Math/Applied Sciences, , , ,2220,In a laptop because it is much faster than taking notes by hand in a notebook.,1,1,"Definitely. It's hard to take notes using a laptop in courses such as math and science because there several symbols and characters that are inefficient to use on a laptop. It is not efficient to write down equations and formulas using a laptop, so I would use a notebook for these classes. Using a laptop in humanities courses is much easier.", ,7,2 to 3 hours, , ,1,1, , ,1, , , , , , ,1,0,0,0,.25,.375,1.25,.75,1.125,0,30,2220,0,.5,1.5,0,.5,1,0,1.5,1.5,1.5,0,.5,1,.5,1,0,.5,1,1,1.5,.5,1.1,.6,.8,.170168919928013,.954238888818412,.3125,1.04166666666667,.84375,.422535211267606,2.5,584,.146285171,1,1,1,1,1.56301968248503,0,1,30,5,25,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,.93882023001648,-.191540626345698,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,.974971122047367,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,.61894051039245,1.11764587689966,1.44086302114548,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,.732604717116544,1.66076890268839,-.58768747749615,-.876597596169219,.656587692108575,-.514770109286638,1.20203449904632,-.491033069583612,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,2.08767350443812,.942636697796998,.173113439042921,1.16490360068253,1.3801184890508,-.0955550338356485,.428801062061523,.219058623702655,30,25,5,.864427932026366,1.14994916110446,.0554825041823777,2.66666666666,12,14.66666666666,-.112944855463442,.879469592782282,.579895899406987
0,1,2,595,386,.1328125,1,1,0,0,1,1,.333333333333333,0,0,1,0,0,1,0,.166666666666,0,0,.5,.5,.5,1,0,0,1,.5,1,0,0,0,0,0,.5,0,1,1,0,0,1,0,1,.5,.5,0,1,0,2,2,1,1,3,basic biology classes,3,3,psychobiology,600,600,600,1800,"no. laptops get too distracting for me. i prefer old school hand written notes. also, i get really annoyed when other people use laptops near me because they tend to play games, go on facebook, watch videos, everything but taking notes. but if they are taking notes, the typing noise bothers me as well. writing my notes by hand helps me recall the material better.",2,2,"for a history class, i prefer a laptop because of the immense amount of notes given to us in lecture. my hand would get too tired way too fast if i had to write all that down. science and math courses, i prefer to write it out in hand because of the various formulas, numbers, and symbols. It would be more pain trying to figure out how to write the symbols out on the computer.", ,6,right before the exam day., ,notebook all the way!!!,2,2, , ,1, , , , , , ,1,1,0,1,.3125,.5,.625,.75,.375,0,20.5,1800,0,1,.5,.5,0,.25,0,1,1.5,0,1,0,0,.5,1,0,1,1,.5,.5,.4,.55,.5,.6,.565247801808571,-.217270569792139,.40625,.583333333333333,.515625,.288732394366197,2,-84,.0538125,0,1,0,1,.774206010950531,0,2,20.5,6.5,14,-.439070555074253,-.679948864331729,1.02318627873091,2.23811847584676,-.0948303262642907,-1.06145430433241,-.762882589857173,1.10147898054374,-.788108247916533,-1.09432522811254,-.329361773533354,-.611175927253573,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,.61894051039245,1.11764587689966,-.885863931519074,-1.40333850614205,1.39137213581574,2.16642212835874,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,.656587692108575,-.514770109286638,1.20203449904632,-.491033069583612,-.514770109286638,1.9851964073894,-.167458163297307,1.1870864803908,.772318521873063,.942636697796998,-1.00622186443698,1.16490360068253,-1.06594517447013,.254951073955161,-.0922254570735713,.0466451553379215,20.5,14,6.5,-.0498878224305304,-.290039396769428,.477407594127434,4.666666666666,8.33333333333333,12.9999999999993,.807502938575759,-.0352855941584739,.28521686427766
0,1,2,596,412,.024390244,1,1,0,0,0,0,.66666666666666,1,0,1,0,.5,1,0,.3333333333333,0,0,0,.5,.5,.5,.75,.5,1,.5,0,0,1,.5,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,2,2,2,2,3,I took LS2 for the respiratory system...and graduated high school so I've heard of all the other things before.,4,3.46,Political Science,700,770,680,2150,"Notebook. Writing them down helps me remember them better, though I don't get as many details as typing them would. They have different pros/cons.",2,2,Umm...I feel like most social science kids take notes on their laptop so I'm kinda the oddball. Science I would definitely only use a notebook., ,6,5-6 hours., ,"No, like I said, laptop=faster, more detail / Notebook= more retention, less details, slower",2,1,1, , , , , , , , ,0,0,0,1,.25,.25,1,.875,1.125,0,28,2150,0,0,2.5,.5,.5,.5,0,.5,1,2,.5,1,.5,1,1,0,0,.5,1,1,.7,.8,.8,.5,-.130037622172953,.861419771119632,.25,1,.8125,.394366197183099,2.25,-58,-.054609756,0,0,0,0,.774206010950531,0,2,28,4,24,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,.93882023001648,1.54828672962772,-.762882589857173,1.10147898054374,-.788108247916533,.188271006987104,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,.61894051039245,-.125450047407105,2.60422649747776,.439600013972209,1.39137213581574,-.457355782653511,-.167458163297307,2.06350328654493,.394868130709127,-.58768747749615,-.876597596169219,2.00692841738847,-.514770109286638,1.20203449904632,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,1.35244874252282,-.85056453383169,1.3801184890508,-.170177124059848,.32767430646305,.128533734253891,28,24,4,.671940404772282,1.01904111038865,-.225800889114326,1.8333333333333,11.4166666666667,13.25,-.496464769642239,.733940358496253,.329418719547329
0,1,2,605,283,.03202847,1,1,0,0,0,0,.333333333333333,0,0,1,0,.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.5,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,"I took Biology classes before about the human respiratory system and the fermentation of musculars and also the bread baking theory; however, I've forgot everything already",3,3.24,Psychobiology, , , , ,"Depends; if it's informative class, I use laptop as professor speaks so fast. However, if it's a understanding class such as math or genetics, I use notebook because it will be easier to follow up if I write my note next to the picture or words related.",3,3,"Of course. If it's a math course, I will never take notes on laptop because it takes so long to type the greek symbol.", ,4,several days., ,"taking note on laptop can only use one color of the pen; however, it will be better to use more than one color of ball pens when taking note in a notebook.",2,2, , ,1, , , , , , ,0,0,0,0,0,0,.375,.125,.25,0,6,2017,0,0,.5,.5,.5,0,0,0,0,0,0,0,0,0,.5,0,0,1,0,0,.3,0,.1,.2,-1.10994006549325,-1.09364113334074,0,.25,.1875,.0845070422535211,1.5,-187,-.04697153,0,0,0,0,-.803421332118473,0,1,6,0,6,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-.0948303262642907,-1.06145430433241,-.762882589857173,1.10147898054374,-.788108247916533,.188271006987104,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,-1.29910282771089,-1.82373141758355,-.757886339256061,-1.36854597171387,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,2.08767350443812,-.626025898536938,-1.00622186443698,-.85056453383169,-1.06594517447013,-.519650173221549,-.615141338661162,-.576944872485317,6,6,0,-1.44542239502264,-1.33730380249589,-1.35093446230114,0,3.33333333333333,3.33333333333333,-1.34020858084229,-1.28267903089587,-1.42392153947848
